Table,Start Date,End Date,Start Era,End Era,Dynasty,Location,Sex,Glabello-Occipital Length,Ophryo-Occipital Length,Basi-Bregmatic Height,Maximum Breadth,Biauricular Breadth,Bizygomatic Breadth,Basi-Nasal Length,Basi-Aveolar Length,Nasi-Alveolar Height,Nasal Height,Nasal Width,Flower’s Alveolar Index,Gnathic Angle,Prognathism or Orthognathism,Estimated Cranial Capacity
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,189,187,146,138,126,,105,97?,,56,27,92,,,1620
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,191,185,133,139,116,,102,,,,,,,,1500
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,187,179,,137,,,,,,,,,,,
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,179,176,125,132,113,,97,91,,49,26,94,,,1255
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,186,181,136,131,116,,100,91,,50,24,91,,,1410
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,185,185,,137,,,,,,,,,,,
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,186,184,139,142,121,,101,95,,55,22?,94,,,1560
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,183,181,142,130,114,,103,97,,50,24,94,,,1440
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,181,181,133,142,114,,102,94,,50,26,92,,,1450
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,190,185,141,143,120,,103,96,,55,25,93,,,1630
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,188,182,139,150,132,,,,,,,,,,1670
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,195,193,142,127,121,,115,103,,56,30,90,,,1495
6,-4000,-3500,BC,BC,Fourth and Fifth Dynasties,Deshasheh,Male,187,182,132,140,124,,101,97,,54,25,96,,,1470
