Table,Start Date,End Date,Start Era,End Era,Dynasty,Location,Sex,Glabello-Occipital Length,Ophryo-Occipital Length,Basi-Bregmatic Height,Maximum Breadth,Biauricular Breadth,Bizygomatic Breadth,Basi-Nasal Length,Basi-Aveolar Length,Nasi-Alveolar Height,Nasal Height,Nasal Width,Flower’s Alveolar Index,Gnathic Angle,Prognathism or Orthognathism,Estimated Cranial Capacity
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,168,167,117,127,115,123,92.5,95,66,48,28,103,67,E,1060
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,174,173,122,133.5,113,120,94.5,89,71.5,51,21,94,71,A,1200
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,180,178,132,139,122,132,103,94,73,54,25,91,74.5,A,1405
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,180,180,127,133,121,121,94,92,71,51,26,98,69,B C,1290
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,183,183,135,137,110,117,102,96,65,48,23,94,76,A B,1440
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,180,180,131,131,116,122,96,97,70,47.5,23,101,68,C D,1310
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,176,176,,138,113,118,,,,66,26,,,,
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,173,173,131,125,115,128,100,90,61,46,26,90,80,A,1205
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,184,184,130,132,123,130,103,91,69?,50,22,88,78.5,,1345
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,172,171,125,125,111,120,98,90,70,53,23,92,74,A,1140
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,173,172,,128,108,116,,,,49,26,,,,
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,177,177,126,131,108,116,98,92,68?,46,25,94,74?,,1240
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,183,182,135,129,120,133,103,94,67,52.5,26,91,77.5,A,1350
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,179,178,132,131,110,118,101,95,74,52,25,94,72,A,1320
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,180,179,130,139,126,130,103,92,73,53.5,25,89,76,- A,1375
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,178.5,178.5,126,130,112,121,102,97,71,53,26,95,72.5,A B,1240
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,176,175,136,132,114.5,126,104.5,89.5,69,51,28,86,81,- A,1345
30,-331,,BC,Unknown or AD,Ptolemaic Period,Denderah,Female,180,180,125,133,114,121?,96,94,65,47,23.5,98,71.5,C D,1270
