Table,Start Date,End Date,Start Era,End Era,Dynasty,Location,Sex,Glabello-Occipital Length,Ophryo-Occipital Length,Basi-Bregmatic Height,Maximum Breadth,Biauricular Breadth,Bizygomatic Breadth,Basi-Nasal Length,Basi-Aveolar Length,Nasi-Alveolar Height,Nasal Height,Nasal Width,Flower’s Alveolar Index,Gnathic Angle,Prognathism or Orthognathism,Estimated Cranial Capacity
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,182,181,138,140,109,119,100,96,71,49,26,96,71,E,1495
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,178,177,135,128,110,123,99,95,70,52,27,96,71.5,B,1310
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,185,182,141,135,111,122,103,97,67,51,30,94,75,B,1500
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,186,184,140,135,118,129.5,100,96,69,50,26,96,72,B C,1500
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,186,184,133,133.5,120,127.5,99,97,66,46,25,98,72,C D,1400
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,180,179,130,131,112,129,99?,86?,65,52,25,87,,,1305
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,185,183,138,134,117,126,99,96,70,54,26,97,71,B C,1455
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,192,191,135,131,116,127,107,100,75,56,29,94,73.5,A B,1444
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,177,176,134,141,110,119,101,88,72,52,25,87,77,- A,1420
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,171,171,136,131,114,121,96,92,70,52,25,96,71.5,B,1300
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,183,181,134,136,113,122,100,96,68,49,30,96,72.5,B C,1420
10,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,180,178,142,133,116,125,105,99,76,52,24.5,94,72,A,1500
