Table,Start Date,End Date,Start Era,End Era,Dynasty,Location,Sex,Glabello-Occipital Length,Ophryo-Occipital Length,Basi-Bregmatic Height,Maximum Breadth,Biauricular Breadth,Bizygomatic Breadth,Basi-Nasal Length,Basi-Aveolar Length,Nasi-Alveolar Height,Nasal Height,Nasal Width,Flower’s Alveolar Index,Gnathic Angle,Prognathism or Orthognathism,Estimated Cranial Capacity
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,178,178,127,138,116,128,94,93,63,46,23,99,70.5,C D,1330
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,186,185,133,129,111,124,103,101,65,49,25,98,72.5,D,1360
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,175,171,124,133,112,120,105,105,68,49,24.5,100,71,D E,1230
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,183,183,139,147,,,98,81,69,,,83,81,- A,1590
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,185,183,140,133,118,126,100,95,71,54,24,95,72,A B,1465
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,181,181,128,127,113,118,98,93,65,49,23,95,74,B,1250
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,174,174,134,134,120,126,105,101,72,56,24,96,72,B C,1330
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,183,182,134,131,118,128,95,97,66,47,27,102,68,D E,1365
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,183,181,130,135,115,128,98,91,69,49,26,93,74,A B,1365
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,188,186,137,138,116,128,107,102,74,53,25,95,72.5,A B,1510
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,184,181,128,133,122,127,100,97,81,60,24,97,67.5,A B,1330
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,182,180,132,132,112,128,100,97,72,55,26,97,70,B,1350
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,183,181,133,134,117,128,106,92,70,52,26,87,80,- A,1390
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,185,184,140,134,112,122,110,103,71,53,26,94,76,B,1475
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,184,181,140,134,111,123,100,97,68,51,24,97,72,B C,1465
12,-1590,-1330,BC,BC,Eighteenth Dynasty,Shekh Ali,Male,184,181,138,137,116,132,102,91,76,53,24,89,74,- A,1480
