Table,Start Date,End Date,Start Era,End Era,Dynasty,Location,Sex,Glabello-Occipital Length,Ophryo-Occipital Length,Basi-Bregmatic Height,Maximum Breadth,Biauricular Breadth,Bizygomatic Breadth,Basi-Nasal Length,Basi-Aveolar Length,Nasi-Alveolar Height,Nasal Height,Nasal Width,Flower’s Alveolar Index,Gnathic Angle,Prognathism or Orthognathism,Estimated Cranial Capacity
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,183,182,143,142,,,104,96,76,49,23,92,74,A,1575
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,174,172,131,130,117,124,100,93,73,54,25,93,72,A,1260
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,185,184,140,134,120,132,105,100,75,54,27,95,71.5,A B,1475
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,189,187,131,129,113,127,103,96,76,57,28,93,72,A,1360
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,179,177,124,138,117,126,103,106,66,49,24,103,69,F G,1300
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,182,180,134,136,120,135,102,94,71,51,27,92,74.5,A,1245
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,174,173,122,130,114,117,97,90,69,52,21,93,73,A,1175
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,190,189,136,122,,,106,99,69,49,25,93,75,A B,1340
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,173,172,126,125,110,121,98,97,68,49,26,99,70,C D,1160
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,177,175,134,124,112,127,98,94,63,46,27,96,74,B C,1250
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,178,175,132,137,122,130,102,99,70,49,26,97,71.5,B C,1370
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,185,185,129,138,116,127,101,106,71,47,25,105,66,E F,1400
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,183,179,135,133,120,127,98,94,74,54,23,96,70,A B,1400
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,184,181,132,129,123,133,104,98,71,53,26,94,73.5,A B,1330
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,183,182,134,132,114,123,100,100,66,48,27,100,70,C D,1375
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,184,181,135,129,117,132,100,101,78,57,26,101,66,C D,1365
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,173,173,134,132,117,127,99,90,68,50,25,91,75.5,A,1300
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,182,182,128,129,115,126,102,94,70?,49,25,92,75?,,1280
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,181,179,131,135,116,126,101,90,73?,54,25,89,75?,,1360
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,183,180,130,138,118,128,97,96,74,48,23,99,68,B C,1400
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,192,192,144,136,117,128,99,87,75,55,24,88,75,- A,1600
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,178,177,136,131,115,125,95,95,75,52,24,100,66.5,B C,1350
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,185,185,136,134,114,124,97,93,72,54,24,96,70.5,B,1435
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,177,176,124,136,112,124,98,96,68,47,21,98,71,C,1270
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,188,186,132,132,121,126,100,98,78,53,24,98,69,B C,1390
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,176,176,131,129,115,124,101,95,76,54,22,94,71,A,1265
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,186,185,130,130,108,120,103,107,72,49,23,104,66.5,E,1340
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,191,188,136,138,123,133,105,97,74,54,27,92,74,A,1525
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,188,184,127,,,,107,102,69,53,26,95,74,B,
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,174,174,134,120,112,122,99,94,69,52,23,95,72.5,A B,1190
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,184,181,133,136,121,134,101,97,73,53,26,96,71,B,1415
11,-2780,-2560,BC,BC,Twelfth to Fifteenth Dynasties,Hou,Male,182,180,135,141,115,127,106,99,76,56,28,93,73,A,1475
