Table,Start Date,End Date,Start Era,End Era,Dynasty,Location,Sex,Glabello-Occipital Length,Ophryo-Occipital Length,Basi-Bregmatic Height,Maximum Breadth,Biauricular Breadth,Bizygomatic Breadth,Basi-Nasal Length,Basi-Aveolar Length,Nasi-Alveolar Height,Nasal Height,Nasal Width,Flower’s Alveolar Index,Gnathic Angle,Prognathism or Orthognathism,Estimated Cranial Capacity
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,187,186,137,128,115,125,100,99,70,49,26,99,69.5,C,1395
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,183,182,138,132,117,126,106,98,59,51,27,92,80,A B,1420
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,181,179,136,132,106,116?,97,89,65,52,22,92,76,A,1380
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,178,177,131,127,119,129,99,101,58?,51,28,102,,,1260
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,176,172,126,136,111,120,101,99,72,53,25,98,70,C,1285
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,187,187,134,141,116,124,97,101,63,42,23,104,68,F,1505
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,178,177,123,132,113,120,91,89,72,49,26,98,67.5,B,1230
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,174,171,133,127,109,123,99,96,70,52,25,97,71,B C,1250
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,176,175,132,133,112,116,94,86,66,47,24,91,74.5,A,1315
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,186,183,129,133,116,127,104,96,69,52,29,92,76,A,1360
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,172,171,133,130,109,117,101,98,72,51,26,97,70,B,1270
7,-3500,-2780,BC,BC,Sixth to Twelfth Dynasties,Denderah,Male,175,173,131,137,105,111,98,98,72,54,28,98,69.5,B C,1335
